"Day","Landing page path","Landing page type","Landing page URL","Sessions","Bounce rate","Average session duration","Pageviews","Pageviews per session","Reached checkout rate","Online store visitors"
"2023-02-04","/products/mysterybox","Product","https://lonelyfloater.com/products/mysterybox?utm_content=Facebook_UA&utm_source=facebook&variant=33085368008807&fbclid=IwAR31HXBrmHUyge2-qy1z374k50UeyZ5ftSfl9DtHlqpWUl3qIhdar8XGQPc",1,1,0,1,1,0,1
"2023-02-04","/products/earth-men-s-slides","Product","https://lonelyfloater.com/products/earth-men-s-slides?utm_content=Facebook_UA&utm_source=facebook&variant=39895209803879&fbclid=IwAR3t86gZuDTK5JcWrjzqIlF210tY0uQeqj19WM2TmAIuLELiKFhwTwrX5c8",1,1,0,1,1,0,1
"2023-02-05","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",2,1,0,2,1,0,2
"2023-02-05","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR34sWmSkm7xCxb8sem_zBJGUoO-GCyamj-8R43MTij7RnNwW-s99-mUjh0",1,1,0,1,1,0,1
"2023-02-05","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR2QMjQ_prgwOSI7dIQ6LfVLYvb1qn-wrKDUFcS7vlx70aMWKZlinTy6nIM",1,1,0,1,1,0,1
"2023-02-05","/","Homepage","https://lonelyfloater.com/",3,1,0,3,1,0,3
"2023-02-06","/pages/privacy-policy","Custom Page","https://lonelyfloater.com/pages/privacy-policy",1,1,0,1,1,0,1
"2023-02-06","/policies/terms-of-service",,"https://lonelyfloater.com/policies/terms-of-service",1,1,0,1,1,0,1
"2023-02-06","/","Homepage","https://lonelyfloater.com/",2,1,0,2,1,0,2
"2023-02-06","/collections/sdubd","Collection","https://lonelyfloater.com/collections/sdubd",1,1,0,1,1,0,1
"2023-02-06","/pages/terms-of-service","Custom Page","https://lonelyfloater.com/pages/terms-of-service",1,1,0,1,1,0,1
"2023-02-06","/products/mkga","Product","https://lonelyfloater.com/products/mkga",1,1,0,1,1,0,1
"2023-02-06","/products/mysterybox","Product","https://lonelyfloater.com/products/mysterybox",1,1,0,1,1,0,1
"2023-02-07","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",2,1,0,2,1,0,2
"2023-02-07","/products/lamont-bucket-hat","Product","https://lonelyfloater.com/products/lamont-bucket-hat",1,1,0,1,1,0,1
"2023-02-07","/","Homepage","https://lonelyfloater.com/",6,0.5,291.6666666666667,22,3.6666666666666665,0,6
"2023-02-07","/pages/about-us","Custom Page","https://lonelyfloater.com/pages/about-us",1,1,0,1,1,0,1
"2023-02-07","/products/earth-print-bandana","Product","https://lonelyfloater.com/products/earth-print-bandana?variant=39895216914535&currency=USD",1,1,0,1,1,0,1
"2023-02-07","/pages/events","Custom Page","https://lonelyfloater.com/pages/events",1,0,269,2,2,0,1
"2023-02-07","/products/yute-five-panel-cap","Product","https://lonelyfloater.com/products/yute-five-panel-cap?utm_content=Facebook_UA&utm_source=facebook&variant=32032691781735",1,0,14,5,5,0,1
"2023-02-08","/pages/moonlight","Custom Page","https://lonelyfloater.com/pages/moonlight?fbclid=IwAR0wukhOg7ItlwYCRR8ZNNy0Vfx3RKcvOUcPLkXKjKwtKyfNp2Wtby2439o",1,1,0,1,1,0,1
"2023-02-08","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",1,1,0,1,1,0,1
"2023-02-08","/","Homepage","https://k49dxnsoq9ni41mn7e0e9q6fawgyypj-17570299.shopifypreview.com/?cb=496681ebf61ad6a6e5bba224e4483cc9881e0e384e110dae00bf14daeb1c7a88",1,1,0,1,1,0,1
"2023-02-08","/pages/interviews","Custom Page","https://lonelyfloater.com/pages/interviews",1,1,0,1,1,0,1
"2023-02-08","/","Homepage","https://kz7yc1q62pit5g848c50cg2y0h1cug1-17570299.shopifypreview.com/?cb=06dbe507c800be67875bc76ea219af14f97882d0a6282ce1bcad1eb72e790026",3,1,0,3,1,0,3
"2023-02-08","/","Homepage","https://lonelyfloater.com/",6,0.8333333333333334,7,8,1.3333333333333333,0,6
"2023-02-08","/","Homepage","https://tohy8ri4epeqfklha6ru10pc9orksl5-17570299.shopifypreview.com/?cb=f0bb885f415165bcfb5ae396eb6bb205e554f90ad56f193c9e4caaccbe8f415e",1,1,0,1,1,0,1
"2023-02-08","/pages/tree","Custom Page","https://lonelyfloater.com/pages/tree",1,0,79,4,4,0,1
"2023-02-08","/","Homepage","https://cohul0qz51h8mdr6tgrxy6hwomst509-17570299.shopifypreview.com/?cb=8e0a1bd994c8daf3638235d9c6e178af510eebf287315eb61f8ef39a6274f3c4",1,1,0,1,1,0,1
"2023-02-08","/","Homepage","https://818o1cjgop8abzwnpqwughl1gzyh7gh-17570299.shopifypreview.com/?cb=7b8c87ec9b9eeddf13c4eb099c0966a3444d9c2dda427878cb1ae4704305513a",1,1,0,1,1,0,1
"2023-02-09","/pages/privacy-policy","Custom Page","https://lonelyfloater.com/pages/privacy-policy",1,1,0,1,1,0,1
"2023-02-09","/pages/terms-of-service","Custom Page","https://lonelyfloater.com/pages/terms-of-service",1,1,0,1,1,0,1
"2023-02-09","/pages/contact-us","Custom Page","https://lonelyfloater.com/pages/contact-us",2,1,0,2,1,0,2
"2023-02-09","/pages/about-us","Custom Page","https://lonelyfloater.com/pages/about-us",1,1,0,1,1,0,1
"2023-02-09","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",1,1,0,1,1,0,1
"2023-02-09","/products/lonely-bomber-jacket","Product","https://lonelyfloater.com/products/lonely-bomber-jacket",1,1,0,1,1,0,1
"2023-02-09","/","Homepage","https://lonelyfloater.com/",3,0.6666666666666666,286,9,3,0,3
"2023-02-09","/pages/shipping-returns-policy","Custom Page","https://lonelyfloater.com/pages/shipping-returns-policy",1,1,0,1,1,0,1
"2023-02-10","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR24Wlxc3Ft3zlv29DASMOyUwJVpe-0YWD8wMRChHzDogV_zczK6mTbwgT4",1,1,0,1,1,0,1
"2023-02-10","/pages/shipping-returns-policy","Custom Page","https://lonelyfloater.com/pages/shipping-returns-policy",1,1,0,1,1,0,1
"2023-02-10","/pages/moonlight","Custom Page","https://lonelyfloater.com/pages/moonlight?fbclid=IwAR347eKSSGrc4Bd_yhzlkqVRojTdCL_n9sk93pVxgnuJzcRiXZfPlq4rYFs",1,1,0,1,1,0,1
"2023-02-10","/","Homepage","https://lonelyfloater.com/",1,0,19,3,3,0,1
"2023-02-10","/pages/terms-of-service","Custom Page","https://lonelyfloater.com/pages/terms-of-service",1,1,0,1,1,0,1
"2023-02-10","/collections/beanies","Collection","https://lonelyfloater.com/collections/beanies",1,1,0,1,1,0,1
"2023-02-10","/pages/about-us","Custom Page","https://lonelyfloater.com/pages/about-us",5,1,0,5,1,0,5
"2023-02-10","/pages/privacy-policy","Custom Page","https://lonelyfloater.com/pages/privacy-policy",2,1,0,2,1,0,2
"2023-02-10","/pages/moonlight","Custom Page","https://lonelyfloater.com/pages/moonlight",1,1,0,1,1,0,1
"2023-02-10","/pages/contact-us","Custom Page","https://lonelyfloater.com/pages/contact-us",4,1,0,4,1,0,4
"2023-02-10","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",1,1,0,1,1,0,1
"2023-02-11","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",4,1,0,4,1,0,4
"2023-02-11","/collections/dad-hats","Collection","https://lonelyfloater.com/collections/dad-hats",1,1,0,1,1,0,1
"2023-02-11","/","Homepage","https://lonelyfloater.com/",5,0.8,4,7,1.4,0,5
"2023-02-11","/pages/ry","Custom Page","https://lonelyfloater.com/pages/ry?fbclid=PAAaZJXWWeYd6LBz9rpHmYx1bkoih0I00CFwY7PMdT5dTLKvmZ0TwMk5n9LU0",1,1,0,1,1,0,1
"2023-02-12","/products/fs-vq-packable-jacket","Product","https://lonelyfloater.com/products/fs-vq-packable-jacket?utm_content=Facebook_UA&variant=32934414418023&utm_source=IGShopping&utm_medium=Social",1,0,101,2,2,0,1
"2023-02-12","/","Homepage","https://lonelyfloater.com/",1,1,0,1,1,0,1
"2023-02-12","/pages/tree","Custom Page","https://lonelyfloater.com/pages/tree?fbclid=PAAabMbZeIFVMbbFGz0F80hTzt4fEbSLaEiSVAa4kDxaFH-JSDt430BEA59Xg",1,1,0,1,1,0,1
"2023-02-12","/collections","List of Collections","https://lonelyfloater.com/collections?fbclid=PAAaZB3vcQTgr_w3Y72oqkJxi1wnrON69XhW6My7ara2UZYhWMPdWoiU14qVo",3,1,0,3,1,0,3
"2023-02-12","/products/fs-embroidered-t-shirt","Product","https://lonelyfloater.com/products/fs-embroidered-t-shirt",1,1,0,1,1,0,1
"2023-02-12","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",1,1,0,1,1,0,1
"2023-02-12","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR16N8GJV7lqKW5Gu4VKzBgtUw9wXKikdGTgEORpKnNP3AHEXCVfqe1aO88",1,1,0,1,1,0,1
"2023-02-12","/collections/sdubd","Collection","https://lonelyfloater.com/collections/sdubd",1,1,0,1,1,0,1
"2023-02-13","/products/lfx-ras-dye-unisex-hoodie","Product","https://lonelyfloater.com/products/lfx-ras-dye-unisex-hoodie",1,1,0,1,1,0,1
"2023-02-13","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",4,1,0,4,1,0,4
"2023-02-13","/","Homepage","https://lonelyfloater.com/",2,0.5,19.5,3,1.5,0,2
"2023-02-13","/products/slime-short-sleeve-unisex-t-shirt","Product","https://lonelyfloater.com/products/slime-short-sleeve-unisex-t-shirt?variant=8332972228711&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic",1,1,0,1,1,0,1
"2023-02-14","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR0HHp9f3-b5Ezd1Fc77TsyTeg7eBONbsQGGxyeIRHHky_1A9AOAXBaumXs",1,1,0,1,1,0,1
"2023-02-14","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR1KCBikiJXV2XKQzires-_eqOZEhq41Q5hHbWRb3TDJs6cEIzGU0nchHy8",1,1,0,1,1,0,1
"2023-02-14","/products/fs23-dad-hat","Product","https://lonelyfloater.com/products/fs23-dad-hat?utm_content=Facebook_UA&utm_source=facebook&variant=44372281557280&fbclid=IwAR2KJ7tL2GO861MfBPHrrkjuX5rffgO3nOj4SwAhCfgjqk-Y55WUxMAK0_g",1,1,0,1,1,0,1
"2023-02-14","/products/lmmt-2-0-crewneck-sweatshirt","Product","https://lonelyfloater.com/products/lmmt-2-0-crewneck-sweatshirt?variant=32859682406503&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic",1,1,0,1,1,0,1
"2023-02-14","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",3,1,0,3,1,0,3
"2023-02-14","/products/og-fishscale-leather-belt","Product","https://lonelyfloater.com/products/og-fishscale-leather-belt?utm_content=Facebook_UA&utm_source=facebook&variant=39373904969831&fbclid=IwAR0HMpzIeW6nO6qJXt6n9f1zc27JoaIQMapcvjGvf7PHrLUeKz39xe72LCc",1,1,0,1,1,0,1
"2023-02-14","/products/copy-of-fs-gen2-blk-2","Product","https://lonelyfloater.com/products/copy-of-fs-gen2-blk-2?utm_content=Facebook_UA&utm_source=facebook&variant=35507163907&fbclid=IwAR3z86QpJeLo3ZKpYqFexsum-ZQCvF2_kX2la0PlDEXGtlwZhz5wWF_4ulU",1,1,0,1,1,0,1
"2023-02-14","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR1yIe2wcIx663jfJnCG0bWCZhbPWdljocAK6KdaFPSj8I6GCCxAIjAMhz4",1,1,0,1,1,0,1
"2023-02-14","/products/women-s-i-can-do-bad-by-myself-crop-hoodie","Product","https://lonelyfloater.com/products/women-s-i-can-do-bad-by-myself-crop-hoodie?utm_content=Facebook_UA&utm_source=facebook&variant=19437580288103&fbclid=IwAR3v-G003LFOQcuG3UEJ0JG9toEy6G2tZJGAlbF6Vqt8Pc1omCXXDS37lvQ",1,1,0,1,1,0,1
"2023-02-14","/collections/travis-micheal-x-lonely-floater-family-business","Collection","https://lonelyfloater.com/collections/travis-micheal-x-lonely-floater-family-business",1,1,0,1,1,0,1
"2023-02-14","/pages/contact-us","Custom Page","https://lonelyfloater.com/pages/contact-us",1,1,0,1,1,0,1
"2023-02-14","/collections/dad-hats","Collection","https://lonelyfloater.com/collections/dad-hats",1,0,141,3,3,0,1
"2023-02-14","/products/vanta-fs-dad-hat","Product","https://lonelyfloater.com/products/vanta-fs-dad-hat?utm_content=Facebook_UA&utm_source=facebook&variant=32934254018663&fbclid=IwAR0xFJolEjOEDdJ2FPTervH7NEDX-2iInFJHaNRxbeLjN1UX8GeN-SZp2IE",1,1,0,1,1,0,1
"2023-02-14","/pages/lo","Custom Page","https://lonelyfloater.com/pages/lo",1,1,0,1,1,0,1
"2023-02-15","/pages/moonlight","Custom Page","https://lonelyfloater.com/pages/moonlight?fbclid=IwAR0VelxTgykWbFi8MOeu9oTMke21AhbcxCTSoEyyR2LzU8eC3nTJLsrgnqI",1,1,0,1,1,0,1
"2023-02-15","/products/main-idea-snapback-hat","Product","https://lonelyfloater.com/products/main-idea-snapback-hat?utm_content=Facebook_UA&utm_source=facebook&variant=8243313508455",1,0,0,4,4,0,1
"2023-02-15","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR1My-16EZm9Fm1y2mRoJRr6gIE9vXce1WICKYCQ2yWrRovV4cfYpoQJl18",1,1,0,1,1,0,1
"2023-02-15","/search","Search","https://lonelyfloater.com/search?q=travis+michael",3,1,0,3,1,0,2
"2023-02-15","/products/travis-michael-x-lonely-floater-family-business-unisex-hoodie","Product","https://lonelyfloater.com/products/travis-michael-x-lonely-floater-family-business-unisex-hoodie",1,0,55,4,4,0,1
"2023-02-15","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",2,1,0,2,1,0,2
"2023-02-15","/policies/refund-policy",,"https://lonelyfloater.com/policies/refund-policy",1,1,0,1,1,0,1
"2023-02-15","/products/trucker-cap-1","Product","https://lonelyfloater.com/products/trucker-cap-1?utm_content=Facebook_UA&utm_source=facebook&variant=8346137460839",1,1,0,1,1,0,1
"2023-02-16","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR2NzoXmJSIbcaMi6NZUDUN7V6WUjAobbxvM8pmXAsDL67cAoUI--Q-h9p0",1,1,0,1,1,0,1
"2023-02-16","/","Homepage","https://lonelyfloater.com/",4,0.25,25.25,11,2.75,0,4
"2023-02-16","/products/lo-vis-lf-dad-hat","Product","https://lonelyfloater.com/products/lo-vis-lf-dad-hat",1,0,66,2,2,0,1
"2023-02-16","/collections/dad-hats","Collection","https://lonelyfloater.com/collections/dad-hats",1,0,316,5,5,0,1
"2023-02-16","/collections/sdubd","Collection","https://lonelyfloater.com/collections/sdubd?fbclid=IwAR3JFuwLgPHlKyiRNbnqFayGPeXwBxakyZ35TbRSvVRttZF3V9yoI6rShOE",1,0,18,2,2,0,1
"2023-02-17","/products/yute-five-panel-cap","Product","https://lonelyfloater.com/products/yute-five-panel-cap",1,1,0,1,1,0,1
"2023-02-17","/pages/talent","Custom Page","https://lonelyfloater.com/pages/talent",1,1,0,1,1,0,1
"2023-02-17","/pages/moonlight","Custom Page","https://lonelyfloater.com/pages/moonlight?fbclid=IwAR0VMHOZdbmxRJQjcopoqUEOu6b25h1M2Eba_sqSWpn1frGXobYOOQsOxhU",1,1,0,1,1,0,1
"2023-02-17","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR1mNxQFSdvDOtI8CfYuDq7n28ZII9-2h29EE_d5Ut3uTSn-uQmQPWn0gHY",1,1,0,1,1,0,1
"2023-02-17","/","Homepage","https://lonelyfloater.com/?fbclid=IwAR1xZ9WcujqTRlV8E0naQZ8FhfyeRXsDA_ztVtFq1thJrn55zhyZhEa-VI4",1,1,0,1,1,0,1
"2023-02-17","/","Homepage","https://lonelyfloater.com/",2,1,0,2,1,0,2
"2023-02-18","/","Homepage","https://lonelyfloater.com/",4,0.75,24.25,5,1.25,0,4
"2023-02-18","/pages/moonlight","Custom Page","https://lonelyfloater.com/pages/moonlight?fbclid=IwAR39u0Xw90YswfrWBwJiNgMjzoWYf15r-v9qmObi9urROG2gWngFp5aR92k",1,1,0,1,1,0,1
"2023-02-18","/products/champion-x-lonely-floater-hoodie","Product","https://lonelyfloater.com/products/champion-x-lonely-floater-hoodie",1,1,0,1,1,0,1
"2023-02-18","/pages/tree","Custom Page","https://lonelyfloater.com/pages/tree",1,1,0,1,1,0,1
"2023-02-18","/collections/shirts","Collection","https://lonelyfloater.com/collections/shirts",1,0,53,4,4,0,1
"2023-02-19",,,,0,,,0,,,0
"2023-02-20","/","Homepage","https://lonelyfloater.com/",1,0,7,2,2,0,1
"2023-02-20","/products/dark-blu-fishscale-backpack","Product","https://lonelyfloater.com/products/dark-blu-fishscale-backpack?variant=31464107901031&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic",1,1,0,1,1,0,1
"2023-02-20","/pages/moonlight","Custom Page","https://lonelyfloater.com/pages/moonlight",1,1,0,1,1,0,1
"2023-02-20","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",1,1,0,1,1,0,1
"2023-02-20","/products/lonely-floater-trademark-ringer-t-shirt","Product","https://lonelyfloater.com/products/lonely-floater-trademark-ringer-t-shirt",1,0,65,2,2,0,1
"2023-02-20","/products/natural-moonstone-sunstone-labradorite-pendant-12-faceted-single-point-pendulum-divination-devotional-meditation","Product","https://lonelyfloater.com/products/natural-moonstone-sunstone-labradorite-pendant-12-faceted-single-point-pendulum-divination-devotional-meditation?variant=5716937375775&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic",1,1,0,1,1,0,1
"2023-02-21","/pages/moonlight","Custom Page","https://lonelyfloater.com/pages/moonlight",1,1,0,1,1,0,1
"2023-02-21","/collections/beanies","Collection","https://lonelyfloater.com/collections/beanies",1,1,0,1,1,0,1
"2023-02-21","/products/pink-sig","Product","https://lonelyfloater.com/products/pink-sig",1,1,0,1,1,0,1
"2023-02-21","/","Homepage","https://lonelyfloater.com/",3,0.3333333333333333,30,7,2.3333333333333335,0,3
"2023-02-22","/","Homepage","https://lonelyfloater.com/?fbclid=PAAaZaaStH48BVEfaNl0-guVJzZ-VqCoG6oOx3VZ84-FX4t60m2vzt9V_YhJQ",1,1,0,1,1,0,1
"2023-02-22","/pages/music-videos-x-visuals","Custom Page","https://lonelyfloater.com/pages/music-videos-x-visuals",1,1,0,1,1,0,1
"2023-02-22","/pages/interviews","Custom Page","https://lonelyfloater.com/pages/interviews",2,1,0,2,1,0,2
"2023-02-22","/products/fs23-dad-hat","Product","https://lonelyfloater.com/products/fs23-dad-hat",1,1,0,1,1,0,1
"2023-02-22","/collections/dad-hats","Collection","https://lonelyfloater.com/collections/dad-hats?page=2",1,1,0,1,1,0,1
"2023-02-22","/products/wylde-wolf-unisex-fleece-zip-up-hoodie","Product","https://lonelyfloater.com/products/wylde-wolf-unisex-fleece-zip-up-hoodie",1,0,1198,16,16,0,1
"2023-02-22","/pages/motz-art","Custom Page","https://lonelyfloater.com/pages/motz-art",1,1,0,1,1,0,1
"2023-02-22","/collections/sdubd","Collection","https://lonelyfloater.com/collections/sdubd?fbclid=IwAR0fXNrXEC-awlJYZ8PYxkUHWmOlaO75WSUiDUD6D4CrWMMKJZIMTWs_woQ",1,0,314,3,3,0,1
"2023-02-22","/","Homepage","https://aqkqo5blm4o1mj3klh5ik1blsr9n1fp-17570299.shopifypreview.com/?cb=06dbe507c800be67875bc76ea219af14f97882d0a6282ce1bcad1eb72e790026",2,1,0,2,1,0,2
"2023-02-22","/","Homepage","https://lonelyfloater.com/",5,0.4,127.6,14,2.8,0,5
"2023-02-22","/products/introvert-backpack","Product","https://lonelyfloater.com/products/introvert-backpack",1,1,0,1,1,0,1
"2023-02-22","/products/mkga-make-kanye-great-again-snapback","Product","https://lonelyfloater.com/products/mkga-make-kanye-great-again-snapback?variant=8312683823207&currency=USD&utm_medium=product_sync&utm_source=google&utm_content=sag_organic&utm_campaign=sag_organic",1,1,0,1,1,0,1
"2023-02-22","/","Homepage","https://lonelyfloater.com/?fbclid=PAAaZn6qCi9-aWCoTLl_H_tKu3NpI9cdgekjBBq0UOA-QKcWVzU3r4Trw0f-Q",1,1,0,1,1,0,1
"2023-02-22","/","Homepage","https://lonelyfloater.com/?fbclid=PAAaaWkhJJfEKXVefn4m1bdzBreC9B2VQnpj2uLbYv24qM04tp7sfB4YImnzo",1,1,0,1,1,0,1
"2023-02-22","/collections/sdubd","Collection","https://lonelyfloater.com/collections/sdubd?fbclid=IwAR1CaS0anXRq1PfZUfgwIWyRBibFlr_CgEGi0lcC9qhgjGe8vd_c0B-7_Yw",1,0,28,2,2,0,1
"2023-02-23","/","Homepage","https://lonelyfloater.com/?fbclid=PAAaaJY0X8el1Q3_H7wuUxXrTiITyA1vvQ1ZtFoGw1b7D5hOKHBhIAxs2G6eY",1,1,0,1,1,0,1
"2023-02-23","/products/travis-michael-x-lonely-floater-family-business-mens-athletic-long-shorts","Product","https://lonelyfloater.com/products/travis-michael-x-lonely-floater-family-business-mens-athletic-long-shorts?utm_content=Facebook_UA&utm_source=facebook&variant=39510063284327&fbclid=IwAR1h0zmNlZ_cdOc6WvXTQJxqjpmfoUAPuIPZxmiMn5qUI380hzYQDRtRBtM",1,1,0,1,1,0,1
"2023-02-23","/products/yute-athletic-short-shorts","Product","https://lonelyfloater.com/products/yute-athletic-short-shorts?utm_content=Facebook_UA&utm_source=facebook&variant=32375205134439&fbclid=IwAR0q9PHmHUb4t8jC6kwOsPQUAaOFnTRzlGRZovGlLJpaKue74OC--x4RM1I",1,1,0,1,1,0,1
"2023-02-23","/pages/terms-of-service","Custom Page","https://lonelyfloater.com/pages/terms-of-service",1,1,0,1,1,0,1
"2023-02-23","/","Homepage","https://lonelyfloater.com/?fbclid=PAAaY_0YGME0nGbQUBmVKhl3sO4TeQNpf0iBeXQ4Q8uDcRo2jzbF7PkRLgh9U",1,0,55,3,3,0,1
"2023-02-23","/","Homepage","https://lonelyfloater.com/?fbclid=PAAaZlg86QWTk2nIWvEnQzZqlyxwGMXzZ_Vl0shrWKJ7Y20r1BWpDQfb4cen4",1,1,0,1,1,0,1
"2023-02-23","/","Homepage","https://lonelyfloater.com/?fbclid=PAAaaxFpDbl4iJGgke-UYfqn4Foo0yHxYf8fTdQnKe5oJ-sC9r4IUSiDZCzZI",1,0,39,2,2,0,1
"2023-02-23","/products/fs-gen2-blk","Product","https://lonelyfloater.com/products/fs-gen2-blk?utm_content=Facebook_UA&utm_source=facebook&variant=35506681155&fbclid=IwAR3tMCc7cLWdfGO6f0yX-yZ0pItIvRK2C46bFhEmSn1gaigGgriJMGOdMX4",1,1,0,1,1,0,1
